published_date,published_time,report_generated_at,captured_at,company,presence_handle,message,post_link,link,link_title,link_description,image,post_type,posted_domain,posted_url,engagement_total,likes,comments,shares,followers,engagement_rate_by_follower,engagement_rate_by_view,engagement_rate_lift,views,post_tag_ugc,post_tag_contests
2/10/2025,10:30:18 a. m.,25/07/2025 11:10,24/07/2025 17:27,Motif Medical,motifmedical,"Raise your hand if you're excited for the restock of our NEW Motif Aura Glow! 🙋‍♀️ Shine a spotlight on your milk output with the collection container's built-in light, making it easy to monitor at any time, day or night. Designed for convenience and the perfect fit! #motifauraglow #motifmoms #pumpyourway #motifmedical",https://www.tiktok.com/@motifmedical/video/7469828453353688363,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3638863533548289647,video,,,36,26,3,7,15795,0.002279202,0.042502952,-2.414852621,847,0,0
4/2/2025,08:32:15 a. m.,25/07/2025 11:10,24/07/2025 17:37,BabyBuddha,mybabybuddha,"Ugh! The suction, the ease of use, and simple controls! Love this pump! Repost: @lilbreezybb",https://www.tiktok.com/@mybabybuddha/video/7488723531849649454,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/4549469481353278847,video,,,13,12,0,1,5802,0.002240607,0.023897059,-2.456396586,544,0,0
3/29/2025,06:44:53 p. m.,25/07/2025 11:10,24/07/2025 17:37,BabyBuddha,mybabybuddha,"🚨 FLASH SALE ALERT 🚨 Mamas, if you’ve been eyeing the BabyBuddha pump, now’s your chance! 🎉 For 𝗢𝗡𝗘 𝗗𝗔𝗬 𝗢𝗡𝗟𝗬 — Sunday, March 30th from 10AM to 10PM PST — you can grab it on sale on Amazon 🙌 ⚠️ Important: Only the trackball version is available — there is no trackpad. 📦 Amazon only. Limited time. Limited stock. ⏰ Set your alarms and snag yours before it’s gone! Tag a pumping mama who needs this deal!",https://www.tiktok.com/@mybabybuddha/video/7487396998392401198,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/8911042938996937847,video,,,13,13,0,0,5802,0.002240607,0.021346469622331693,-2.456396586,609,0,0
3/26/2025,10:33:47 a. m.,25/07/2025 11:10,24/07/2025 17:37,BabyBuddha,mybabybuddha,“She is THE ONE.” 👏👏👏 @milky.miyah said it best—and we couldn’t agree more. She’s loving the BabyBuddha 2.0 with the new trackpad! Ready to try it for yourself? Use code MILKYMIYAH10 at checkout to save! 💛 #pumpingmom #pumping #epmom #breastfeeding #breastmilkstorage #pumpatwork #breastmilktok #brestmilksupply #milktok #mama #newborn #momtok,https://www.tiktok.com/@mybabybuddha/video/7486157251846376750,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/0576736481527516847,video,,,13,13,0,0,5802,0.002240607,0.022569444444444444,-2.456396586,576,0,0
2/24/2025,12:21:53 p. m.,25/07/2025 11:10,24/07/2025 17:37,BabyBuddha,mybabybuddha,"Noticing changes in your milk supply around 3 months? Don’t panic—this is totally normal! 👇 At around 3 months postpartum, your body adjusts to start making the amount your baby needs—no more, no less. This is called 𝗺𝗶𝗹𝗸 𝘀𝘂𝗽𝗽𝗹𝘆 𝗿𝗲𝗴𝘂𝗹𝗮𝘁𝗶𝗼𝗻, and it can feel like a sudden ""dip,"" but it’s not a true decrease in supply! Here’s what’s normal: ✔️ 𝗠𝗼𝗿𝗲 𝘁𝗶𝗺𝗲 𝗯𝗲𝘁𝘄𝗲𝗲𝗻 𝗳𝗲𝗲𝗱𝗶𝗻𝗴𝘀 – Baby is more efficient at nursing. ✔️ 𝗦𝗼𝗳𝘁𝗲𝗿 𝗯𝗿𝗲𝗮𝘀𝘁𝘀 – Your body isn’t overproducing anymore. ✔️ 𝗠𝗼𝗿𝗲 𝗺𝗶𝗹𝗸 𝗶𝗻 𝘁𝗵𝗲 𝗺𝗼𝗿𝗻𝗶𝗻𝗴, 𝗹𝗲𝘀𝘀 𝗮𝘁 𝗻𝗶𝗴𝗵𝘁 – Natural hormone shifts and regulation. ✔️ 𝗟𝗲𝘀𝘀 𝗹𝗲𝗮𝗸𝗶𝗻𝗴 – Your supply has balanced out. ✔️ 𝗤𝘂𝗶𝗰𝗸𝗲𝗿 𝗳𝗲𝗲𝗱𝗶𝗻𝗴𝘀 – Baby gets milk faster. ✔️ 𝗟𝗲𝘁𝗱𝗼𝘄𝗻𝘀 𝗳𝗲𝗲𝗹 𝗹𝗲𝘀𝘀 𝗶𝗻𝘁𝗲𝗻𝘀𝗲 – But they’re still happening! ✔️ 𝗣𝘂𝗺𝗽𝗶𝗻𝗴 𝗼𝘂𝘁𝗽𝘂𝘁 𝗺𝗮𝘆 𝗱𝗲𝗰𝗿𝗲𝗮𝘀𝗲 – Pumps aren’t as efficient as babies. 💡 𝗥𝗲𝗴𝘂𝗹𝗮𝘁𝗲𝗱 𝘀𝘂𝗽𝗽𝗹𝘆 ≠ 𝗹𝗼𝘄 𝘀𝘂𝗽𝗽𝗹𝘆! As long as baby is having plenty of wet/dirty diapers and gaining weight, your body is doing exactly what it should. No need to stress! 💕If you have any concerns please consult with your pediatrician.",https://www.tiktok.com/@mybabybuddha/video/7475052367541570859,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/9580751457632505747,video,,,13,13,0,0,5802,0.002240607,0.008480104,-2.456396586,1533,0,0
2/3/2025,01:00:30 p. m.,25/07/2025 11:10,24/07/2025 17:33,Zomee,zomee.pump,"New moms, you deserve all the rest you can get! ❄️🛏️ This winter, prioritize your well-being with these simple yet effective tips to help you recharge! #fyp #foryoupage #zomeefit #wearablepumps #pumponthego #momsonthego #breastfeeding #pumpingmom #zomeez2 #zomeemom #postpartum #pregnant",https://www.tiktok.com/@zomee.pump/video/7467269466410192171,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1712910146649627647,video,,,5,5,0,0,2274,0.002198769,0.015015015015015015,-2.503117401,333,0,0
1/9/2025,09:15:00 a. m.,25/07/2025 11:10,24/07/2025 17:33,Zomee,zomee.pump,What’s your go-to pump? and why is it Zomee Z2! 🚼✨ Tell us your why it’s your fave in the comments! 💖 #fyp #foryoupage #pumpingmom #MomsofTikTok #pumpsmarternotharder #Zomee #Breastfeeding #ZomeeFit #MomWin #zomeez2 #nursing #BreastfeedingMadeEasy #breastpump #bestpump,https://www.tiktok.com/@zomee.pump/video/7457640225200966958,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/8596690025220467547,video,,,5,5,0,0,2274,0.002198769,0.014577259475218658,-2.503117401,343,0,0
1/6/2025,09:15:00 a. m.,25/07/2025 11:10,24/07/2025 17:33,Zomee,zomee.pump,"Zomee's J-Shaped Maternity Pillow isn’t just for moms-to-be—it’s your new daily essential for restful sleep, cozy lounging, or even supporting your back while you work. 🛋️🌿 #fyp #foryoupage #pumpingmom #MomsofTikTok #pumpsmarternotharder #Zomee #Breastfeeding #ZomeeFit #MomWin #breastpump #bestpump #pregnancypillow #zomeepillow",https://www.tiktok.com/@zomee.pump/video/7456821189650959659,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/9569590569811286547,video,,,5,5,0,0,2274,0.002198769,0.007092199,-2.503117401,705,0,0
3/1/2025,11:06:38 a. m.,25/07/2025 11:10,24/07/2025 17:33,Zomee,zomee.pump,"Today, on National Baby Sleep Day 😴💤, we want to remind parents that quality sleep is essential—not just for babies, but for moms too! Meet Kyuri, a mom who found a game-changer in her breastfeeding journey! 💙",https://www.tiktok.com/@zomee.pump/video/7476888471748021546,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/6451208471748886747,video,,,5,5,0,0,2286,0.002187227,0.015243902,-2.516326576,328,0,0
3/5/2025,01:04:38 p. m.,25/07/2025 11:10,24/07/2025 17:33,Zomee,zomee.pump,"A big thank you to all the IBCLCs and CLCs who have shared their knowledge, guidance, and unwavering support with us. Your expertise has empowered countless families, helping them navigate the breastfeeding journey with confidence and care. Your work truly makes a lasting impact. 💖 Happy IBCLC and CLC Day from Zomee! 🎉✨",https://www.tiktok.com/@zomee.pump/video/7478403233468173610,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/0163718643323048747,video,,,5,4,0,1,2298,0.002175805,0.015432098765432098,-2.529535752,324,0,0
7/15/2025,02:40:04 p. m.,25/07/2025 11:10,25/07/2025 09:27,LansinohUSA,lansinohusa,"New arrival alert 🚨 Meet the new Milk Storage bottles making life easier, one feed at a time. Shop now on Lansinoh.com & Amazon. +link in bio #newmilkstoragebottles#Lansinohusa",https://www.tiktok.com/@lansinohusa/video/7527411088103656718,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/8176563018801147257,video,,,38,34,2,2,17701,0.002146771,0.026098901,-2.563835743,1456,0,0
3/19/2025,11:55:17 a. m.,25/07/2025 11:10,19/07/2025 00:58,Willow Pump,willowpump,"Brb - adding ""Breastfed my children"" to our resume. 💪 #breastfeeding #pumpingmom #exclusivelypumping #willowmom",https://www.tiktok.com/@willowpump/video/7483580666248989998,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/8999898426660853847,video,,,49,34,2,13,22925,0.002137405,0.022961575,-2.575102173,2134,0,0
3/20/2025,08:31:48 a. m.,25/07/2025 11:10,24/07/2025 17:33,Zomee,zomee.pump,The pump that's there for you every step of the way! 🍼🩵✨,https://www.tiktok.com/@zomee.pump/video/7483899302532681002,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/2001862352039983847,video,,,5,5,0,0,2341,0.002135839,0.011441647597254004,-2.576868644,437,0,0
3/5/2025,07:30:13 p. m.,25/07/2025 11:10,24/07/2025 17:27,Motif Medical,motifmedical,Adjustable straps and a front zipper make Motif's Hands-Free Pumping Bra the ultimate convenience for moms on the go! #breastfeeding #breastfeedingbras #pumpingbramotif #pumpingbras #motifmedical #motifmoms,https://www.tiktok.com/@motifmedical/video/7478502670420938026,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/6208390240762058747,video,,,33,28,3,2,15795,0.002089269,0.029945553539019964,-2.634390017,1102,0,0
4/25/2025,12:34:56 p. m.,25/07/2025 11:10,24/07/2025 17:33,Zomee,zomee.pump,This one is for all the Taurus Mama's out there!🩵 💕 What slide do you relate to the most? Let us know in the comments! 👇✨ #fyp #foryoupage #goviral #zomee #pumpingmom #motherhood #mom,https://www.tiktok.com/@zomee.pump/video/7497321034610117930,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/0397110164301237947,video,,,5,4,0,1,2416,0.002069536,0.010288066,-2.659426048,486,0,0
3/26/2025,07:30:50 a. m.,25/07/2025 11:10,24/07/2025 17:37,BabyBuddha,mybabybuddha,"You think you’re outsmarting the system by buying extra pump parts… until it’s 9pm and you’re staring at a mountain of bottles and flanges like 😮‍💨 Here’s your reminder: You make the milk. He can wash the parts. Partnership, right? 💁‍♀️ Some moms swear by a dishwasher basket—just toss all your parts in and run it once a day. But let’s be honest… sometimes the dishwasher is full of everything but pump parts and you’re back at the sink. 💡 Pro tip: Ask your partner for a hand. Even better? Teach them the routine. You’re not in this alone. What’s your pump part washing strategy? Comment below—every trick counts! 👇",https://www.tiktok.com/@mybabybuddha/video/7486110113804094762,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/2674904083110116847,video,,,12,10,0,2,5802,0.002068252,0.018897638,-2.661098099,635,0,0
5/13/2025,11:00:09 a. m.,25/07/2025 11:10,02/06/2025 07:15,Medela,medela_official,"How long is too long for a breastfeeding session? Most babies feed for 20-30 minutes, and some are done in as little as 5! But if every session stretches to 45+ minutes, it might be time to check in with a lactation consultant for some help! Sometimes your baby just loves being close—they may not be actively feeding the whole time. Try a little breast compression to squirt some milk and remind them it’s mealtime 💛",https://www.tiktok.com/@medela_official/video/7503975938619772206,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/6022779168395793057,video,,,64,43,3,18,31147,0.002054773,0.031280547,-2.678713869,2046,0,0
4/8/2025,08:40:34 a. m.,25/07/2025 11:10,19/07/2025 00:58,Willow Pump,willowpump,🌟 Nap time = Mom’s power hour! 🌟 @livinglifewithariana #pumpingmom #willowmom #exclusivelypumping #breastfeeding,https://www.tiktok.com/@willowpump/video/7490951924620234030,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/0304320264291590947,video,,,47,46,0,1,22984,0.002044901,0.016857963,-2.691594536,2788,0,0
5/3/2025,08:00:24 a. m.,25/07/2025 11:10,24/07/2025 17:27,Motif Medical,motifmedical,"This Mother’s Day, treat yourself with 20% off sitewide at Motif Medical. From the Motif Aura Glow wearable pump to Collection Cups, Milk Storage Bags, and more! Our most-loved products are just a click away. 💞 Use code LOTSOFLOVE at checkout! Sale ends 5/12",https://www.tiktok.com/@motifmedical/video/7500218791004032299,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/9922304001978120057,video,,,32,29,1,2,15795,0.002025958,0.006634875,-2.71671654,4823,0,0
4/25/2025,11:45:41 a. m.,25/07/2025 11:10,21/07/2025 08:40,LansinohUSA,lansinohusa,"TGIF! Who’s picking up our Feeding bottles at Target this weekend? Get in, we’re going Lansinoh shopping 🚗💜🎯 @target #lansinohbottlesattarget#target#feedingbottles",https://www.tiktok.com/@lansinohusa/video/7497308329438498079,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/9708948349238037947,video,,,35,30,3,2,17324,0.002020319,0.040840140023337225,-2.724309184,857,0,0
5/8/2025,06:00:12 p. m.,25/07/2025 11:10,02/06/2025 07:15,Medela,medela_official,"How long should you pump? It’s not the same as breastfeeding, and here’s what to know! #medela #breastfeeding #breastfeed #breastfed #ibclc #clc #ibclcsoftiktok #ibclclactationconsultant #medelapump #pumping #pumpingmom #breastfeedingmom",https://www.tiktok.com/@medela_official/video/7502228961313983790,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/0973893131698222057,video,,,62,56,1,5,30839,0.002010441,0.018496420047732696,-2.737781373,3352,0,0
3/16/2025,09:00:07 a. m.,25/07/2025 11:10,21/04/2025 07:57,Medela,medela_official,This mama was pumped to hit the slopes—literally! Who said pumping has to slow you down? ⛷️❄️ 🎥 @hannahmonterrey #medela #harmonypump #harmony #harmonymanualpump #handpump #harmonyhandpump #pumpingmom #breastfeedingmom #breastmilk #momlife #skiingmom,https://www.tiktok.com/@medela_official/video/7482422130257186091,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1906817520312242847,video,,,57,54,2,1,28362,0.002009731,0.018015171,-2.738732596,3164,1,0
4/4/2025,08:16:03 a. m.,25/07/2025 11:10,19/07/2025 00:58,Willow Pump,willowpump,Habit Stacking for the Win! 💪✨ What’s your favorite way to make the most of your pumping sessions? Share your tips below! 👇 #willowmom #pumpingmom #breastfeeding #exclusivelypumping,https://www.tiktok.com/@willowpump/video/7489461311890361646,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/6461630981131649847,video,,,46,39,1,6,22968,0.002002786,0.000301404,-2.748194704,152619,0,0
5/25/2025,06:00:09 p. m.,25/07/2025 11:10,16/06/2025 06:40,Medela,medela_official,"Understanding AM ☀️ vs PM 🌙 milk can be overwhelming. Instead of stressing about tracking every drop, it's okay to combine your milk for a well-rounded boost of nutrition without the added pressure. It’s all about making life a little easier for you and your baby",https://www.tiktok.com/@medela_official/video/7508537316919495978,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/8795949196137358057,video,,,62,32,0,30,31147,0.001990561,0.030214424951267055,-2.76512773,2052,0,0
7/10/2025,11:35:07 a. m.,25/07/2025 11:10,24/07/2025 17:21,Willow Pump,willowpump,Got teething chaos? Cool it down with a momsicle! 🍼🧊,https://www.tiktok.com/@willowpump/video/7525508086736473399,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/9933746376808055257,video,,,47,35,4,8,23780,0.001976451,0.024152106885919837,-2.784820202,1946,0,0
3/11/2025,03:24:56 p. m.,25/07/2025 11:10,24/07/2025 17:27,Motif Medical,motifmedical,The Motif Luna is a masterpiece 🍼. #onthisday #MotifMoms #MotifMedical #motifluna #BreastfeedingJourney #exclusivelypumping,https://www.tiktok.com/@motifmedical/video/7480665900337696031,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1306967330095660847,video,,,31,26,1,4,15795,0.001962646,0.034065934,-2.804354452,910,0,0
3/6/2025,11:00:42 a. m.,25/07/2025 11:10,19/07/2025 00:58,Willow Pump,willowpump,"A long (uninterrupted) shower?! That's the beauty of pumping - getting a little ""me time"" while someone else handles feeding the baby. Moms are on the clock 24/7; it's A-OKAY to snag those extra moments of bliss and do some dancing in the shower!🕺🍼✨ How do you spend your extra ""me time,"" moms? Share your favorite ways to unwind! 🧖‍♀️🫧",https://www.tiktok.com/@willowpump/video/7478742497997393194,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/4913937997942478747,video,,,44,33,0,11,22477,0.001957557,0.039783001808318265,-2.811691148,1106,0,0
6/6/2025,10:51:09 a. m.,25/07/2025 11:10,21/07/2025 08:40,LansinohUSA,lansinohusa,"Each month, Lansinoh surprises a mama at Target by covering her entire cart. 💜 This month, we surprised Nicole at Falls Church—with Lane, our Senior Healthcare Manager, joining the fun. 🎯🎉 Comment below which @target we should go to next. 🤭💜",https://www.tiktok.com/@lansinohusa/video/7512879600410643743,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3473460140069782157,video,,,34,29,4,1,17489,0.001944079,0.061705989,-2.83115003,551,0,0
6/28/2025,09:55:22 a. m.,25/07/2025 11:10,19/07/2025 00:58,Willow Pump,willowpump,Even a second away from the boob is one too many when you're a breastfeeding mom. 😂 @ridge.rina,https://www.tiktok.com/@willowpump/video/7521029194915106062,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/2606015194919201257,video,,,46,33,3,10,23728,0.001938638,0.054827175208581644,-2.839139159,839,0,0
5/11/2025,01:52:32 p. m.,25/07/2025 11:10,26/05/2025 10:57,Evenflo Feeding,evenflofeeding,"From sleepless nights to quiet feeding moments, you give your baby more than nutrition—you give comfort, connection, and love. Today we celebrate you, Mom, for being their safe place, always. #evenflofeeding #mothersday #Mom #babytok",https://www.tiktok.com/@evenflofeeding/video/7503278318284770603,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3060774828138723057,video,,,2,1,0,1,1038,0.001926782,0.013605442176870748,-2.856452493,147,0,0
5/30/2025,01:25:00 p. m.,25/07/2025 11:10,23/06/2025 05:54,Evenflo Feeding,evenflofeeding,"Thoughtfully designed to feel familiar 🤱, reduce air 🌬️, and make every feed a little easier 💕—for both of you 👶🤍. #BabyEssentials #FeedingMadeEasy #MomLife #NewbornCare #Evenflo #SmartDesign #ParentingTips #BabyBottle #LessAirMoreComfort #ModernParenting",https://www.tiktok.com/@evenflofeeding/video/7509203794362731822,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/2281372634973029057,video,,,2,2,0,0,1050,0.001904762,0.011560693641618497,-2.889475194,173,0,0
