published_date,published_time,report_generated_at,captured_at,company,presence_handle,message,post_link,link,link_title,link_description,image,post_type,posted_domain,posted_url,engagement_total,likes,comments,followers,engagement_rate_by_follower,engagement_rate_lift,estimated_impressions,engagement_rate_by_estimated_impression,post_tag_ugc,post_tag_contests
7/15/2025,09:09:10 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"The Unspoken Reality: Why women’s breasts change after childbirth, breastfeeding: ""Weeks after weaning her only child, Bisi Komolafe, a perky 30-year-old Ibadan-based entrepreneur and brand influencer, stood in front of her bedroom mirror. Her breasts—once firm and her favourite physical feature—had sagged and shrunk. 'It was gone,' she said quietly, her voice tinged with disbelief. Years earlier, she joked about her mother’s drooping breasts. 'My mother would say, ""Don’t worry, your turn will come,”' she recalled. Two years after giving birth to her son, the reality has hit her."" Full story from premiumtimes #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom",https://www.instagram.com/p/DMIgeWPtGGF/,,,,https://d1cdkkfhgor70g.cloudfront.net/DMIgeWPtGGF?postNativeId=18064321367469462,photo,,,2,2,0,1039,0.001924928,-1.023521885,52,0.038461538461538464,0,0
7/14/2025,09:30:03 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"Breastfeeding comes naturally, but mastering it can be a whole different story. From latching to milk supply, there’s a lot to learn. This is our list of best practices for your breastfeeding journey. #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom #bestpractices",https://www.instagram.com/p/DMF-EeoP1DP/,,,,https://d1cdkkfhgor70g.cloudfront.net/DMF-EeoP1DP?postNativeId=18070155347095138,carousel,,,2,2,0,1039,0.001924928,-1.023521885,51,0.039215686,0,0
7/11/2025,09:07:59 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"Have you checked out the Hygeia maternity garments? Compression socks, maternity belts, and the latest release: the abdominal binder! It's designed to fit snugly and securely to provide abdominal compression. #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom #maternitygarments #bellyband #compressionsocks",https://www.instagram.com/p/DL-NKK5v6HT/,,,,https://d1cdkkfhgor70g.cloudfront.net/DL-NKK5v6HT?postNativeId=18053657228376760,photo,,,2,2,0,1039,0.001924928,-1.023521885,51,0.039215686,0,0
7/10/2025,09:05:59 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"Sugar Water and Silence: A Mother’s Fight to Breastfeed in Lebanon: ""In the aftermath of giving birth to her first child under intense and uncertain conditions, Nour faced the emotional toll of separation from her newborn and the daunting challenge of feeding her baby during financial hardship and displacement."" Full story from accioncontraelhambre.espana #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom",https://www.instagram.com/p/DL7oIqztBtq/,,,,https://d1cdkkfhgor70g.cloudfront.net/DL7oIqztBtq?postNativeId=17889185253279704,photo,,,2,2,0,1039,0.001924928,-1.023521885,51,0.039215686,0,0
7/8/2025,09:02:04 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"Flying with Liquid Gold: Navigating TSA Breast Milk Rules: For new mothers, understanding airport security regulations for breast milk and breast pumps is crucial for seamless business or leisure travel. Our latest article clarifies key TSA guidelines, including exemptions for breast milk from the 3-1-1 rule and the status of breast pumps as medical devices. Discover practical tips for confident travel Check the blog for the full scoop! #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom",https://www.instagram.com/p/DL2eGUMPYIX/,,,,https://d1cdkkfhgor70g.cloudfront.net/DL2eGUMPYIX?postNativeId=18119331493484765,photo,,,2,2,0,1039,0.001924928,-1.023521885,52,0.038461538461538464,0,0
7/7/2025,09:10:03 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"‘Let’s make breastfeeding at work, work’: ""In the last decade, the prevalence of exclusive breastfeeding has increased by a remarkable 10 percentage points, to 48 per cent globally. Countries as diverse as Cote d’Ivoire, Marshall Islands, the Philippines, Somalia, and Viet Nam have achieved large increases in breastfeeding rates, showing that progress is possible when breastfeeding is protected, promoted, and supported."" Full story from dailysun.news #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom",https://www.instagram.com/p/DLz6N6Uv6qb/,,,,https://d1cdkkfhgor70g.cloudfront.net/DLz6N6Uv6qb?postNativeId=18071686484052911,photo,,,2,2,0,1039,0.001924928,-1.023521885,50,0.04,0,0
7/4/2025,09:10:30 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,Celebrating a mother's freedom to breastfeed and more! Happy 4th! #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom #4thofjuly #breastfeedingfreedom,https://www.instagram.com/p/DLsL4cgNNMp/,,,,https://d1cdkkfhgor70g.cloudfront.net/DLsL4cgNNMp?postNativeId=17870106072395493,photo,,,2,2,0,1039,0.001924928,-1.023521885,50,0.04,0,0
7/2/2025,09:06:27 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"5 of the best pilates stretches for avoiding (or overcoming) discomfort when feeding your baby: ""If you’ve recently given birth, then getting back into exercise might be the furthest thing from your mind as you juggle the demands of a newborn. But some gentle exercise can be a great way to feel a little more like yourself again and ease the discomfort of hours of feeding. Here are our favourite pilates moves to help you look after yourself."" 1. Wide side to side 2. Bridging 3. Book openings 4. Dart 5. Knee hover Full article from stylistmagazine #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom",https://www.instagram.com/p/DLnB1NZtK6l/,,,,https://d1cdkkfhgor70g.cloudfront.net/DLnB1NZtK6l?postNativeId=17971411313879619,photo,,,2,2,0,1039,0.001924928,-1.023521885,50,0.04,0,0
6/28/2025,09:05:46 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"Post-weaning Depression: What I Didn’t Know About Quitting Breastfeeding: ""I learned that post-weaning depression can occur after quitting breastfeeding, leading to feelings of sadness, mood swings, and melancholy due to the significant hormonal shifts in the body. The abrupt decrease in oxytocin, prolactin and estrogen can trigger these depressive symptoms, according to Talkspace, an online platform providing mental health services. Beyond the hormonal shifts, there's also a significant emotional side to weaning, and I know that quitting earlier than I had wanted can make depression more likely. Part of me feels guilty about not making it to a year, especially after how hard I worked to be able to breastfeed in the first place. I had to exclusively pump for the first couple months. I’ve also loved breastfeeding my baby and those special moments between the two of us. I need to remind myself that doesn't mean that bond ends. This little human is a part of me, and our bond – which will be built on countless interactions throughout our lives – is only just beginning."" Full story from A Healthier Michigan #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom",https://www.instagram.com/p/DLcukl3vSdK/,,,,https://d1cdkkfhgor70g.cloudfront.net/DLcukl3vSdK?postNativeId=17969856551762514,photo,,,2,2,0,1039,0.001924928,-1.023521885,52,0.038461538461538464,0,0
6/26/2025,09:01:54 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,Virtual Workshop: Breastfeeding 101 Free breastfeeding workshop to learn tips on breastfeeding from an International Board Certified Lactation Consultant. Topics include: 🔸How to latch your baby comfortably 🔸How to keep a full milk supply 🔸How breastfeeding helps both you and your baby 🔸The basics of pumping Register with tulsahealthdept #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom #breastfeeding101,https://www.instagram.com/p/DLXkicTv_vp/,,,,https://d1cdkkfhgor70g.cloudfront.net/DLXkicTv_vp?postNativeId=17910218076171521,photo,,,2,2,0,1039,0.001924928,-1.023521885,50,0.04,0,0
6/22/2025,10:46:56 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"#BreastFeedingWeek Tips: How bosses can help moms ""As World Breastfeeding Week commemorations come to an end on August 7, the Children’s Institute has called for more support in the workplace. They’ve suggested tips for employers to help facilitate exclusive and extended breastfeeding in order to help mothers give their children the best possible start in life: 🔸 Time: Women are entitled to two 30 minute breaks in order to express milk or breastfeed their baby. 🔸 Space: Set aside a small, private room for breastfeeding. 🔸 Develop a clear policy and guidelines 🔸 Educate staff and management #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom",https://www.instagram.com/p/DLNdYZNOwFL/,,,,https://d1cdkkfhgor70g.cloudfront.net/DLNdYZNOwFL?postNativeId=18078018496892542,photo,,,2,2,0,1039,0.001924928,-1.023521885,50,0.04,0,0
6/20/2025,09:06:45 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"Did you know we partner with Nest Collaborative to provide virtual breastfeeding consults accessible anytime, anywhere, covered by most insurance plans at no cost to you? Together, we provide the highest quality of evidence-based care through a superior team of experienced, compassionate, and diverse International Board Certified Lactation Consultants (IBCLCs). Same day appointments and bilingual services are available. Link in profile #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom #lactationsupport #lactationexpert",https://www.instagram.com/p/DLIIUu8v8p_/,,,,https://d1cdkkfhgor70g.cloudfront.net/DLIIUu8v8p_?postNativeId=18050376011410652,photo,,,2,2,0,1039,0.001924928,-1.023521885,51,0.039215686,0,0
6/19/2025,09:05:09 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"Breastfeeding mums urged 'be kind to yourself' ""Mums breastfeeding their babies are being urged to ""be kind to yourself"". Twelve mothers have recounted their experiences as part of a campaign launched on Teesside in an effort to address a below-average rate of breastfeeding in the area."" Full story from bbcnews #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom",https://www.instagram.com/p/DLFjWJZPDOa/,,,,https://d1cdkkfhgor70g.cloudfront.net/DLFjWJZPDOa?postNativeId=18057709958218377,photo,,,2,2,0,1039,0.001924928,-1.023521885,52,0.038461538461538464,0,0
6/18/2025,09:03:18 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"PeaceFull Parenting offers breastfeeding tips to new moms: ""Becoming a mother can be hard. Most expecting mothers don’t know how or where to start, especially when it comes to breastfeeding. That’s why we stopped by PeaceFull Parenting to learn more on how mothers can prepare."" Full story from 41nbc #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom",https://www.instagram.com/p/DLC-V0xuYwd/,,,,https://d1cdkkfhgor70g.cloudfront.net/DLC-V0xuYwd?postNativeId=18092941306623976,photo,,,2,2,0,1039,0.001924928,-1.023521885,51,0.039215686,0,0
6/11/2025,09:06:26 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"Can you continue breastfeeding if your baby has jaundice? Expert shares insight ""When a baby suffers from jaundice, new mothers often face a dilemma about whether they should breastfeed their babies or not. In this article, an expert has shared what a new mother needs to do."" Full story from indiatvnews #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom #jaundice",https://www.instagram.com/p/DKw9H4IMXd-/,,,,https://d1cdkkfhgor70g.cloudfront.net/DKw9H4IMXd-?postNativeId=18079821142847156,photo,,,2,2,0,1039,0.001924928,-1.023521885,50,0.04,0,0
6/6/2025,09:02:58 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"Hygeia has been rated the top choice breast pump for the past ten years. We deliver peak performance and total freedom. Our powerful hospital-grade strength and alternating suction technology maximize efficiency and comfort. The cordless design and wearable collection cups allow for hands-free pumping anytime, anywhere. Apply for your pump today! https://form.hygeiahealth.com/ #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom",https://www.instagram.com/p/DKkEwteStGS/,,,,https://d1cdkkfhgor70g.cloudfront.net/DKkEwteStGS?postNativeId=17942244005886901,carousel,,,2,2,0,1039,0.001924928,-1.023521885,51,0.039215686,0,0
6/3/2025,12:06:42 p. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"This Husband Defended His Breastfeeding Wife Against His Mom's Rude Comments And The Internet Is Giving Him A Standing Ovation ""Your mom could have easily said, 'I can hold the baby for 15 minutes after you're done feeding if you want to have a quick shower or a few moments of self-care.' Instead, she chose to be awful under the guise of 'just being honest.'"" Full story from buzzfeedparents #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom",https://www.instagram.com/p/DKcrZvwthdC/,,,,https://d1cdkkfhgor70g.cloudfront.net/DKcrZvwthdC?postNativeId=18095747782582329,photo,,,2,2,0,1039,0.001924928,-1.023521885,50,0.04,0,0
6/2/2025,09:05:49 a. m.,25/07/2025 11:11,25/07/2025 10:13,Hygeia Health,hygeiababy,"Most hospitals provide lactation consultants and pumps for postpartum use, but you can call your hospital beforehand to see what breastfeeding supplies they offer and confirm lactation consultant availability. But what additional items does a breastfeeding mama need to maximize comfort during those precious hospital days? We've got your covered with this list. Remember: Your milk supply takes a few days to come in fully. Initially, your body produces colostrum, often called “liquid gold.” This amazing substance is exactly what your newborn needs. Don’t be discouraged if you don’t see a massive “milk” supply in the first 48 hours. It’ll come after the colostrum, but let that newborn drink up the gold while it’s there. Get even more on our blog! #breastfeeding #breastfeedingmom #newmom #firsttimemom #hygeia #hygeiababy #breastfeedingsupport #breastfeedingfaq #normalizebreastfeeding #workingmom #pumpingmom",https://www.instagram.com/p/DKZx6SGyhrl/,,,,https://d1cdkkfhgor70g.cloudfront.net/DKZx6SGyhrl?postNativeId=18135073630419552,carousel,,,2,2,0,1039,0.001924928,-1.023521885,50,0.04,0,0
